"x_wgs84"	"y_wgs84"	"x_l2e"	"y_l2e"	"MMTP_2007"	"MMTP_2008"	"MMTP_2009"	"MMTP_2010"	"MMTP_2011"	"MMTP_2012"	"MMTP_2013"	"MMTP_2014"	"MMTP_2015"	"MMTP_2016"	"MMTP_2017"
8.43161	41.7202	1108550	1654620	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8.67102	41.7237	1128450	1656590	26.635	23.344	23.231	24.752	23.526	24.06	23.769	24.371	26.461	26.826	26.826
8.91044	41.7266	1148350	1658550	25.922	22.574	22.577	24.122	22.967	23.46	23.026	23.706	25.762	26.143	26.143
9.14989	41.7289	1168250	1660510	26.201	22.943	22.922	24.473	23.366	23.813	23.388	24.08	26.041	26.425	26.425
9.38935	41.7306	1188150	1662460	26.215	23.004	22.973	24.508	23.48	23.848	23.461	24.163	26.077	26.483	26.483
9.62881	41.7318	1208060	1664410	27.27	24.199	24.022	25.549	24.412	24.862	24.595	25.214	27.086	27.453	27.453
9.86829	41.7324	1227960	1666360	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.1078	41.7324	1247840	1668310	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.3472	41.7319	1267730	1670260	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.5867	41.7308	1287640	1672200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.8262	41.7291	1307540	1674140	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-3.22961	41.0323	130037	1574830	26.418	26.182	25.659	26.687	25.129	26.321	25.347	26.622	28.154	28.229	28.229
-2.99517	41.0635	150035	1576940	26.819	26.385	25.889	26.907	25.403	26.545	25.708	26.942	28.433	28.547	28.547
-2.76082	41.0943	170025	1579040	26.664	26.107	25.631	26.604	25.137	26.2	25.501	26.692	28.178	28.33	28.33
-2.52628	41.1243	190005	1581140	26.459	25.767	25.315	26.25	24.801	25.78	25.236	26.374	27.841	28.047	28.047
-2.29137	41.1539	209981	1583240	26.929	26.149	25.612	26.712	25.232	26.136	25.777	26.917	28.414	28.707	28.707
-2.05627	41.1829	229954	1585330	27.382	26.361	25.888	27.059	25.549	26.349	26.284	27.328	28.727	29.159	29.159
-1.82098	41.2114	249923	1587420	27.742	26.539	26.136	27.382	25.836	26.527	26.754	27.696	29.007	29.576	29.576
-1.58549	41.2393	269890	1589510	27.913	26.589	26.254	27.551	25.977	26.564	27.03	27.881	29.125	29.798	29.798
-1.34983	41.2666	289853	1591600	27.944	26.52	26.251	27.572	25.981	26.46	27.102	27.883	29.082	29.815	29.815
-1.11398	41.2934	309813	1593680	28.379	26.8	26.613	27.988	26.388	26.734	27.529	28.252	29.424	30.191	30.191
-0.877955	41.3196	329770	1595760	29.049	27.319	27.216	28.626	27.036	27.264	28.146	28.81	29.97	30.765	30.765
-0.641755	41.3453	349725	1597840	30.083	28.195	28.164	29.604	28.067	28.206	29.128	29.692	30.842	31.659	31.659
-0.405385	41.3704	369676	1599920	30.622	28.734	28.679	30.105	28.601	28.727	29.573	30.065	31.25	32.125	32.125
-0.168847	41.3949	389625	1601990	30.837	28.974	28.876	30.265	28.794	28.931	29.709	30.133	31.358	32.289	32.289
0.0678545	41.4189	409571	1604060	31.051	29.196	29.051	30.421	28.956	29.11	29.841	30.142	31.462	32.488	32.488
0.304716	41.4423	429515	1606130	31.231	29.335	29.149	30.504	29.041	29.205	29.917	30.075	31.512	32.648	32.648
0.541735	41.4652	449457	1608190	30.87	28.88	28.631	29.969	28.487	28.652	29.372	29.478	31.017	32.232	32.232
0.778907	41.4875	469395	1610250	31.743	29.809	29.486	30.991	29.32	29.555	30.238	29.937	31.821	33.296	33.296
1.01623	41.5092	489332	1612310	30.665	28.579	28.168	29.655	27.975	28.191	28.912	28.831	30.628	32.013	32.013
1.2537	41.5304	509266	1614360	29.049	26.832	26.3	27.795	26.084	26.28	27.039	27.261	28.906	30.139	30.139
1.49131	41.551	529199	1616420	27.969	25.64	25.043	26.558	24.843	25.001	25.796	26.207	27.721	28.828	28.828
1.72906	41.571	549129	1618470	27.983	25.525	24.94	26.462	24.82	24.911	25.727	26.194	27.591	28.591	28.591
1.96694	41.5905	569057	1620510	28.226	25.696	25.147	26.677	25.145	25.151	25.957	26.462	27.73	28.6	28.6
2.20495	41.6094	588983	1622560	28.092	25.511	24.993	26.523	25.064	25.002	25.802	26.381	27.523	28.285	28.285
2.4431	41.6278	608908	1624600	28.002	25.318	24.874	26.366	24.955	24.844	25.644	26.386	27.396	28.119	28.119
2.68136	41.6455	628830	1626640	28.356	25.561	25.233	26.648	25.341	25.159	25.951	26.859	27.711	28.392	28.392
2.91975	41.6627	648751	1628670	29.328	26.318	26.259	27.474	26.327	26.072	26.837	28.107	28.668	29.326	29.326
3.15825	41.6794	668670	1630710	29.362	26.338	26.321	27.506	26.385	26.115	26.85	28.144	28.686	29.318	29.318
3.39687	41.6955	688588	1632740	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3.6356	41.711	708504	1634760	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3.87443	41.7259	728418	1636790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.11336	41.7402	748331	1638810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.35239	41.754	768243	1640820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.59151	41.7673	788154	1642840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.83072	41.7799	808063	1644850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.07002	41.792	827971	1646860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.30939	41.8035	847878	1648870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.54885	41.8144	867784	1650870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.78838	41.8248	887689	1652870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.02798	41.8346	907594	1654870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.26765	41.8438	927497	1656860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.50738	41.8524	947400	1658850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.74717	41.8605	967302	1660840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.98701	41.868	987204	1662820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7.2269	41.8749	1007100	1664810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7.46684	41.8813	1027010	1666790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7.70682	41.887	1046910	1668760	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7.94684	41.8922	1066810	1670740	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8.1869	41.8969	1086700	1672710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8.42698	41.9009	1106600	1674670	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8.66709	41.9044	1126500	1676640	25.598	22.14	22.143	23.661	22.722	22.988	22.699	23.359	25.54	26.051	26.051
8.90722	41.9073	1146400	1678600	26.034	22.605	22.585	24.105	23.136	23.417	23.152	23.818	25.964	26.435	26.435
9.14738	41.9096	1166300	1680560	23.858	20.346	20.614	22.139	21.465	21.529	20.98	21.859	23.881	24.42	24.42
9.38754	41.9114	1186200	1682510	27.27	24.199	24.022	25.549	24.412	24.862	24.595	25.214	27.086	27.453	27.453
9.62772	41.9126	1206100	1684460	27.392	24.315	24.141	25.645	24.567	24.94	24.702	25.339	27.188	27.58	27.58
9.8679	41.9132	1226000	1686410	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.1081	41.9132	1245880	1688360	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.3483	41.9126	1265770	1690310	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.5884	41.9115	1285670	1692250	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.8286	41.9098	1305570	1694190	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-3.26803	41.21	128249	1594840	24.485	24.691	24.074	25.087	23.418	24.536	23.352	24.631	26.502	26.585	26.585
-3.03308	41.2414	148231	1596950	24.855	24.909	24.283	25.291	23.704	24.82	23.727	25.009	26.806	26.88	26.88
-2.79793	41.2721	168211	1599050	26.435	26.052	25.442	26.506	25.02	26.097	25.296	26.55	28.178	28.31	28.31
-2.56257	41.3024	188187	1601150	26.569	26.025	25.439	26.498	25.03	26.027	25.416	26.628	28.207	28.394	28.394
-2.32701	41.332	208160	1603250	26.929	26.149	25.612	26.712	25.232	26.136	25.777	26.917	28.414	28.707	28.707
-2.09126	41.3611	228129	1605350	27.382	26.361	25.888	27.059	25.549	26.349	26.284	27.328	28.727	29.159	29.159
-1.85531	41.3897	248095	1607440	27.742	26.539	26.136	27.382	25.836	26.527	26.754	27.696	29.007	29.576	29.576
-1.61918	41.4177	268058	1609530	28.28	26.875	26.514	28.037	26.366	26.861	27.401	28.334	29.571	30.201	30.201
-1.38285	41.4451	288018	1611620	29.235	27.457	27.298	28.939	27.236	27.524	28.418	29.211	30.373	31.083	31.083
-1.14635	41.472	307975	1613700	29.608	27.67	27.632	29.293	27.582	27.749	28.811	29.509	30.654	31.389	31.389
-0.90966	41.4983	327930	1615780	29.995	27.976	27.998	29.653	27.952	28.051	29.152	29.792	30.945	31.704	31.704
-0.672796	41.5241	347881	1617860	30.503	28.539	28.541	30.13	28.477	28.579	29.545	30.146	31.313	32.135	32.135
-0.43576	41.5493	367830	1619940	30.322	28.539	28.432	29.932	28.277	28.448	29.196	29.819	31.048	31.95	31.95
-0.198554	41.5739	387775	1622010	30.68	28.947	28.78	30.251	28.602	28.808	29.458	29.935	31.279	32.297	32.297
0.0388177	41.5979	407719	1624080	31.268	29.523	29.321	30.803	29.159	29.384	30.014	30.248	31.731	32.882	32.882
0.276352	41.6214	427660	1626150	31.753	29.986	29.749	31.249	29.594	29.835	30.469	30.42	32.083	33.389	33.389
0.514044	41.6444	447598	1628220	31.999	30.18	29.906	31.419	29.749	29.996	30.647	30.371	32.2	33.64	33.64
0.751892	41.6668	467534	1630280	31.743	29.809	29.486	30.991	29.32	29.555	30.238	29.937	31.821	33.296	33.296
0.989891	41.6886	487468	1632340	30.665	28.579	28.168	29.655	27.975	28.191	28.912	28.831	30.628	32.013	32.013
1.22804	41.7098	507399	1634400	29.049	26.832	26.3	27.795	26.084	26.28	27.039	27.261	28.906	30.139	30.139
1.46633	41.7305	527328	1636450	27.969	25.64	25.043	26.558	24.843	25.001	25.796	26.207	27.721	28.828	28.828
1.70476	41.7506	547256	1638500	27.485	25.134	24.431	26.057	24.194	24.428	25.198	25.784	27.249	28.313	28.313
1.94333	41.7701	567181	1640550	28.035	25.548	24.931	26.521	24.797	24.932	25.724	26.361	27.669	28.641	28.641
2.18203	41.7891	587105	1642590	26.883	24.247	23.674	25.247	23.53	23.619	24.416	25.24	26.45	27.349	27.349
2.42086	41.8075	607026	1644630	26.168	23.412	22.925	24.458	22.795	22.818	23.587	24.554	25.686	26.518	26.518
2.65982	41.8253	626946	1646670	28.216	25.315	25.059	26.425	25.067	24.927	25.725	26.846	27.634	28.375	28.375
2.8989	41.8426	646864	1648710	29.293	26.298	26.197	27.442	26.27	26.028	26.825	28.069	28.649	29.334	29.334
3.13809	41.8593	666781	1650740	29.362	26.338	26.321	27.506	26.385	26.115	26.85	28.144	28.686	29.318	29.318
3.3774	41.8754	686696	1652770	29.157	26.161	26.243	27.39	26.21	26.017	26.62	27.919	28.509	29.07	29.07
3.61682	41.891	706609	1654800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3.85635	41.906	726521	1656820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.09597	41.9204	746431	1658850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.3357	41.9342	766341	1660860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.57552	41.9475	786248	1662880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.81544	41.9602	806155	1664890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.05544	41.9723	826061	1666900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.29552	41.9838	845965	1668910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.53568	41.9948	865869	1670910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.77592	42.0052	885771	1672910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.01622	42.015	905673	1674910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.2566	42.0243	925574	1676900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.49703	42.0329	945475	1678890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.73753	42.041	965374	1680880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.97808	42.0485	985274	1682870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7.21868	42.0555	1005170	1684850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7.45933	42.0619	1025070	1686830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7.70002	42.0677	1044970	1688810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7.94075	42.0729	1064870	1690780	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8.18152	42.0775	1084760	1692750	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8.42231	42.0816	1104660	1694720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8.66314	42.0851	1124560	1696680	23.695	20.117	20.266	21.76	21.152	21.15	20.812	21.537	23.794	24.493	24.493
8.90398	42.088	1144450	1698640	24.124	20.47	20.614	22.127	21.504	21.486	21.175	21.888	24.196	24.893	24.893
9.38572	42.0921	1184250	1702560	25.485	22.214	22.238	23.707	22.965	23.038	22.715	23.47	25.394	25.95	25.95
9.62661	42.0933	1204140	1704510	27.513	24.431	24.259	25.741	24.722	25.017	24.809	25.465	27.289	27.707	27.707
9.86751	42.0939	1224040	1706460	26.993	23.838	23.696	25.198	24.227	24.487	24.255	24.915	26.809	27.275	27.275
10.1084	42.0939	1243920	1708410	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.3493	42.0934	1263800	1710350	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.5902	42.0922	1283700	1712290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.8311	42.0905	1303600	1714230	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-3.30655	41.3877	126433	1614840	25.98	26.063	25.219	26.572	24.838	26.055	24.875	26.156	28.053	28.229	28.229
-3.07095	41.4192	146413	1616950	25.725	25.717	24.913	26.165	24.526	25.705	24.608	25.91	27.745	27.882	27.882
-2.83515	41.45	166389	1619050	26.052	25.916	25.126	26.339	24.776	25.922	24.931	26.245	28.023	28.144	28.144
-2.59915	41.4804	186362	1621160	26.33	26.096	25.327	26.5	24.993	26.087	25.217	26.531	28.267	28.378	28.378
-2.36294	41.5101	206332	1623250	26.62	26.245	25.505	26.683	25.19	26.21	25.516	26.808	28.486	28.634	28.634
-2.12653	41.5393	226298	1625350	26.956	26.178	25.558	26.835	25.273	26.102	25.914	27.075	28.55	28.902	28.902
-1.88992	41.568	246261	1627450	27.23	26.222	25.689	27.058	25.441	26.139	26.262	27.331	28.692	29.17	29.17
-1.65313	41.5961	266221	1629540	28.28	26.875	26.514	28.037	26.366	26.861	27.401	28.334	29.571	30.201	30.201
-1.41614	41.6236	286178	1631630	29.235	27.457	27.298	28.939	27.236	27.524	28.418	29.211	30.373	31.083	31.083
-1.17897	41.6506	306132	1633710	29.608	27.67	27.632	29.293	27.582	27.749	28.811	29.509	30.654	31.389	31.389
-0.941615	41.677	326084	1635800	29.995	27.976	27.998	29.653	27.952	28.051	29.152	29.792	30.945	31.704	31.704
-0.704083	41.7028	346032	1637880	29.909	28.171	28.047	29.707	27.919	28.113	28.865	29.711	30.791	31.579	31.579
-0.466375	41.7281	365978	1639950	30.282	28.633	28.441	30.031	28.25	28.503	29.051	29.853	31.029	31.923	31.923
-0.228496	41.7528	385921	1642030	30.612	28.984	28.745	30.304	28.529	28.812	29.299	29.957	31.25	32.249	32.249
0.00955051	41.7769	405861	1644100	30.912	29.284	28.982	30.558	28.761	29.078	29.564	30.009	31.443	32.562	32.562
0.247762	41.8005	425799	1646170	30.912	29.275	28.88	30.49	28.64	28.997	29.516	29.744	31.336	32.579	32.579
0.486133	41.8235	445735	1648240	30.427	28.741	28.235	29.87	27.96	28.347	28.917	29.039	30.749	32.069	32.069
0.724662	41.846	465668	1650300	29.767	27.975	27.373	29.025	27.075	27.467	28.089	28.226	29.98	31.313	31.313
0.963344	41.8679	485599	1652360	29.462	27.528	26.882	28.533	26.598	26.961	27.627	27.798	29.546	30.86	30.86
1.20218	41.8892	505528	1654420	29.165	27.082	26.42	28.053	26.161	26.473	27.177	27.422	29.118	30.384	30.384
1.44115	41.9099	525454	1656470	27.859	25.636	24.912	26.554	24.642	24.929	25.67	26.148	27.724	28.872	28.872
1.68027	41.9301	545379	1658520	27.485	25.134	24.431	26.057	24.194	24.428	25.198	25.784	27.249	28.313	28.313
1.91953	41.9497	565302	1660570	28.035	25.548	24.931	26.521	24.797	24.932	25.724	26.361	27.669	28.641	28.641
2.15892	41.9687	585223	1662620	26.883	24.247	23.674	25.247	23.53	23.619	24.416	25.24	26.45	27.349	27.349
2.39845	41.9872	605142	1664660	26.168	23.412	22.925	24.458	22.795	22.818	23.587	24.554	25.686	26.518	26.518
2.6381	42.0051	625059	1666700	27.077	24.191	23.838	25.334	23.687	23.725	24.459	25.634	26.636	27.44	27.44
2.87787	42.0224	644975	1668740	28.83	25.824	25.76	27.028	25.703	25.585	26.312	27.612	28.277	28.967	28.967
3.11777	42.0392	664889	1670770	29.219	26.214	26.294	27.451	26.244	26.077	26.702	28.015	28.601	29.184	29.184
3.35777	42.0554	684801	1672800	29.157	26.161	26.243	27.39	26.21	26.017	26.62	27.919	28.509	29.07	29.07
3.5979	42.071	704712	1674830	28.609	25.628	25.716	26.897	25.617	25.498	26.035	27.326	28.007	28.55	28.55
3.83812	42.086	724621	1676860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.07845	42.1004	744529	1678880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.31889	42.1143	764436	1680900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.55941	42.1276	784341	1682910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.80003	42.1404	804245	1684920	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.04074	42.1525	824148	1686930	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.28153	42.1641	844051	1688940	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.5224	42.1751	863952	1690950	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.76335	42.1856	883852	1692950	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.00436	42.1954	903752	1694940	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.24545	42.2047	923650	1696940	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.4866	42.2134	943548	1698930	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.72781	42.2215	963446	1700920	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.96908	42.2291	983342	1702900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7.21039	42.236	1003240	1704890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7.45176	42.2424	1023130	1706870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7.69317	42.2483	1043030	1708840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7.93461	42.2535	1062920	1710820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8.1761	42.2581	1082820	1712790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8.41761	42.2622	1102710	1714750	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8.65915	42.2657	1122610	1716720	23.695	20.117	20.266	21.76	21.152	21.15	20.812	21.537	23.794	24.493	24.493
8.90071	42.2687	1142500	1718680	24.124	20.47	20.614	22.127	21.504	21.486	21.175	21.888	24.196	24.893	24.893
9.6255	42.2739	1202190	1724540	26.196	22.885	22.807	24.304	23.548	23.58	23.361	24.067	26.051	26.665	26.665
9.86711	42.2746	1222080	1726490	26.731	23.513	23.362	24.843	24.024	24.09	23.897	24.607	26.532	27.109	27.109
10.1087	42.2746	1241960	1728440	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.3503	42.274	1261840	1730390	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.5919	42.2729	1281740	1732330	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.8335	42.2712	1301630	1734260	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-3.34537	41.5653	124612	1634830	25.98	26.063	25.219	26.572	24.838	26.055	24.875	26.156	28.053	28.229	28.229
-3.10913	41.5969	144588	1636940	25.725	25.717	24.913	26.165	24.526	25.705	24.608	25.91	27.745	27.882	27.882
-2.87267	41.6279	164562	1639050	25.39	25.336	24.374	25.745	24.099	25.299	24.292	25.635	27.412	27.547	27.547
-2.63601	41.6583	184531	1641150	25.526	25.458	24.522	25.82	24.233	25.381	24.438	25.801	27.567	27.656	27.656
-2.39914	41.6882	204498	1643250	25.844	25.676	24.768	26.063	24.492	25.57	24.763	26.123	27.843	27.945	27.945
-2.16207	41.7175	224461	1645350	25.969	25.612	24.751	26.106	24.492	25.472	24.897	26.22	27.835	28.017	28.017
-1.92481	41.7462	244421	1647440	26.273	25.627	24.844	26.312	24.629	25.471	25.208	26.471	27.946	28.262	28.262
-1.68734	41.7744	264379	1649540	28.523	27.021	26.607	28.382	26.6	27.028	27.603	28.627	29.792	30.408	30.408
-1.44969	41.802	284333	1651630	29.718	27.804	27.641	29.541	27.732	27.948	28.902	29.768	30.816	31.503	31.503
-1.21185	41.8291	304284	1653720	29.817	27.843	27.778	29.635	27.826	27.967	29.029	29.822	30.866	31.561	31.561
-0.973824	41.8556	324232	1655800	29.692	27.843	27.759	29.527	27.715	27.87	28.827	29.642	30.683	31.404	31.404
-0.735618	41.8815	344178	1657880	29.909	28.171	28.047	29.707	27.919	28.113	28.865	29.711	30.791	31.579	31.579
-0.497234	41.9068	364121	1659960	30.282	28.633	28.441	30.031	28.25	28.503	29.051	29.853	31.029	31.923	31.923
-0.258677	41.9316	384061	1662040	30.612	28.984	28.745	30.304	28.529	28.812	29.299	29.957	31.25	32.249	32.249
-0.0199495	41.9559	403999	1664110	30.912	29.284	28.982	30.558	28.761	29.078	29.564	30.009	31.443	32.562	32.562
0.218944	41.9795	423934	1666180	28.521	27.003	26.302	28.069	25.928	26.482	27.018	27.708	29.074	30.131	30.131
0.458	42.0026	443867	1668250	27.801	26.199	25.377	27.18	24.962	25.543	26.132	26.775	28.263	29.374	29.374
0.697215	42.0252	463798	1670310	27.396	25.69	24.807	26.619	24.381	24.951	25.569	26.175	27.756	28.905	28.905
0.936586	42.0471	483726	1672370	26.97	25.143	24.217	26.039	23.796	24.34	24.974	25.589	27.219	28.379	28.379
1.17611	42.0685	503652	1674430	25.889	23.918	22.964	24.792	22.535	23.049	23.701	24.426	26.048	27.162	27.162
1.41578	42.0893	523576	1676490	24.905	22.784	21.834	23.66	21.399	21.882	22.536	23.383	24.977	26.037	26.037
1.65559	42.1096	543498	1678540	22.876	20.602	19.708	21.512	19.26	19.696	20.319	21.348	22.883	23.841	23.841
1.89554	42.1292	563419	1680590	25.226	22.791	21.983	23.738	21.64	21.974	22.665	23.594	25.062	26.056	26.056
2.13563	42.1483	583337	1682630	25.386	22.785	22.078	23.79	21.779	22.035	22.736	23.748	25.124	26.068	26.068
2.37586	42.1669	603254	1684680	25.662	22.927	22.353	23.988	22.114	22.271	22.982	24.053	25.307	26.19	26.19
2.61621	42.1848	623169	1686720	27.077	24.191	23.838	25.334	23.687	23.725	24.459	25.634	26.636	27.44	27.44
2.85668	42.2022	643082	1688760	28.83	25.824	25.76	27.028	25.703	25.585	26.312	27.612	28.277	28.967	28.967
3.09728	42.219	662993	1690790	29.219	26.214	26.294	27.451	26.244	26.077	26.702	28.015	28.601	29.184	29.184
3.33799	42.2352	682903	1692820	29.157	26.161	26.243	27.39	26.21	26.017	26.62	27.919	28.509	29.07	29.07
3.57882	42.2509	702812	1694850	28.609	25.628	25.716	26.897	25.617	25.498	26.035	27.326	28.007	28.55	28.55
3.81975	42.266	722719	1696880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.06079	42.2805	742624	1698900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.30193	42.2944	762528	1700920	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.54317	42.3078	782431	1702940	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.7845	42.3206	802333	1704950	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.02592	42.3328	822234	1706960	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.26743	42.3444	842134	1708970	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.50901	42.3554	862033	1710970	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.75068	42.3659	881931	1712970	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.99241	42.3758	901828	1714970	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.23422	42.3851	921725	1716970	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.47609	42.3938	941621	1718960	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.71801	42.402	961516	1720950	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.96	42.4096	981410	1722930	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7.20204	42.4166	1001300	1724910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7.44412	42.423	1021200	1726890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7.68625	42.4288	1041090	1728870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7.92842	42.4341	1060980	1730840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8.17063	42.4387	1080880	1732810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8.41286	42.4428	1100770	1734780	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8.65513	42.4464	1120660	1736750	22.526	18.873	19.106	20.587	20.16	20.017	19.642	20.396	22.708	23.523	23.523
8.89742	42.4493	1140550	1738710	20.928	17.276	17.599	19.047	18.817	18.548	18.109	18.905	21.221	22.152	22.152
9.13972	42.4516	1160450	1740660	23.488	19.867	20.003	21.515	21.057	20.887	20.56	21.308	23.586	24.409	24.409
9.62437	42.4546	1200230	1744570	26.196	22.885	22.807	24.304	23.548	23.58	23.361	24.067	26.051	26.665	26.665
9.86671	42.4552	1220120	1746520	26.731	23.513	23.362	24.843	24.024	24.09	23.897	24.607	26.532	27.109	27.109
10.1091	42.4552	1240000	1748470	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
